"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Overgewicht_9";"Roker_11";"VoldoetAanAlcoholRichtlijn_12";"ErnstigZeerErnstigEenzaam_28"
"495894";"80200";"MW00000";"BU06220701";"2020JJ00";"    56.1";"     7.1";"    48.4";"     7.4"
"495898";"80200";"MW00000";"BU06220702";"2020JJ00";"    63.4";"    12.5";"    51.7";"    12.2"
"495902";"80200";"MW00000";"BU06220703";"2020JJ00";"    59.1";"    10.9";"    49.6";"    10.7"
"495906";"80200";"MW00000";"BU06220704";"2020JJ00";"    66.6";"    12.1";"    61.9";"    12.6"
"495910";"80200";"MW00000";"BU06220705";"2020JJ00";"    50.9";"     6.0";"    51.5";"     7.3"
"495914";"80200";"MW00000";"BU06220706";"2020JJ00";"    65.1";"    12.0";"    59.1";"    12.2"
"495918";"80200";"MW00000";"BU06220707";"2020JJ00";"       .";"       .";"       .";"       ."
"495922";"80200";"MW00000";"BU06220708";"2020JJ00";"    54.9";"     7.4";"    58.8";"    11.2"
"495926";"80200";"MW00000";"WK062208  ";"2020JJ00";"       .";"       .";"       .";"       ."
"495930";"80200";"MW00000";"BU06220801";"2020JJ00";"       .";"       .";"       .";"       ."
"495934";"80200";"MW00000";"GM0096    ";"2020JJ00";"    55.2";"    14.6";"    50.9";"    10.8"
"495938";"80200";"MW00000";"WK009600  ";"2020JJ00";"    55.2";"    14.6";"    50.9";"    10.8"
"495942";"80200";"MW00000";"BU00960000";"2020JJ00";"    55.5";"    14.7";"    50.7";"    10.8"
"495946";"80200";"MW00000";"BU00960009";"2020JJ00";"       .";"       .";"       .";"       ."
"495950";"80200";"MW00000";"GM0718    ";"2020JJ00";"    57.0";"     9.8";"    56.7";"    13.0"
"495954";"80200";"MW00000";"WK071801  ";"2020JJ00";"    56.2";"    12.7";"    55.0";"    14.8"
"495958";"80200";"MW00000";"BU07180100";"2020JJ00";"    55.9";"    11.9";"    53.8";"    14.1"
"495962";"80200";"MW00000";"BU07180101";"2020JJ00";"    56.9";"    14.0";"    56.6";"    15.1"
"495966";"80200";"MW00000";"BU07180102";"2020JJ00";"    55.1";"    13.3";"    59.4";"    17.9"
"495970";"80200";"MW00000";"BU07180103";"2020JJ00";"    61.9";"    19.8";"    53.2";"    19.6"
"495974";"80200";"MW00000";"WK071802  ";"2020JJ00";"    53.2";"     9.2";"    60.8";"    14.0"
"495978";"80200";"MW00000";"BU07180200";"2020JJ00";"    47.0";"     6.5";"    69.8";"    15.9"
"495982";"80200";"MW00000";"BU07180201";"2020JJ00";"    56.4";"    10.5";"    61.0";"    14.3"
"495986";"80200";"MW00000";"BU07180202";"2020JJ00";"    59.5";"    13.6";"    62.1";"    17.6"
"495990";"80200";"MW00000";"BU07180203";"2020JJ00";"    64.9";"    15.8";"    54.9";"    15.8"
"495994";"80200";"MW00000";"BU07180204";"2020JJ00";"    55.6";"     7.7";"    45.0";"    11.1"
"495998";"80200";"MW00000";"BU07180205";"2020JJ00";"    55.6";"    11.1";"    64.7";"    13.2"
"496002";"80200";"MW00000";"BU07180206";"2020JJ00";"    56.7";"    10.0";"    58.5";"    12.4"
"496006";"80200";"MW00000";"BU07180207";"2020JJ00";"       .";"       .";"       .";"       ."
"496010";"80200";"MW00000";"BU07180208";"2020JJ00";"    47.6";"     6.3";"    53.6";"    10.2"
"496014";"80200";"MW00000";"BU07180209";"2020JJ00";"    58.3";"    12.5";"    63.5";"    15.6"
"496018";"80200";"MW00000";"WK071803  ";"2020JJ00";"    55.1";"     7.6";"    54.0";"    12.0"
"496022";"80200";"MW00000";"BU07180300";"2020JJ00";"    58.7";"     9.6";"    57.6";"    13.6"
"496026";"80200";"MW00000";"BU07180301";"2020JJ00";"    51.1";"     5.9";"    48.1";"    10.2"
"496030";"80200";"MW00000";"BU07180302";"2020JJ00";"       .";"       .";"       .";"       ."
"496034";"80200";"MW00000";"BU07180303";"2020JJ00";"    57.5";"     8.4";"    59.0";"    13.0"
"496038";"80200";"MW00000";"WK071804  ";"2020JJ00";"    58.6";"     8.7";"    53.5";"    11.5"
"496042";"80200";"MW00000";"BU07180400";"2020JJ00";"    54.4";"     6.5";"    47.7";"     8.8"
"496046";"80200";"MW00000";"BU07180401";"2020JJ00";"    63.3";"    11.3";"    54.6";"    14.0"
"496050";"80200";"MW00000";"BU07180402";"2020JJ00";"    64.3";"    10.8";"    57.2";"    12.8"
"496054";"80200";"MW00000";"BU07180403";"2020JJ00";"    52.7";"     6.1";"    51.2";"    10.4"
"496058";"80200";"MW00000";"BU07180405";"2020JJ00";"    60.8";"     9.8";"    55.1";"    12.4"
"496062";"80200";"MW00000";"BU07180406";"2020JJ00";"    55.4";"     7.3";"    55.3";"    10.7"
"496066";"80200";"MW00000";"BU07180407";"2020JJ00";"    52.7";"    16.8";"    63.3";"    17.3"
"496070";"80200";"MW00000";"BU07180408";"2020JJ00";"    61.0";"     7.6";"    52.9";"    14.3"
"496074";"80200";"MW00000";"WK071805  ";"2020JJ00";"    61.8";"    10.3";"    58.0";"    12.5"
"496078";"80200";"MW00000";"BU07180500";"2020JJ00";"    61.0";"    11.0";"    55.0";"    12.9"
"496082";"80200";"MW00000";"BU07180501";"2020JJ00";"    63.0";"    10.7";"    56.3";"    11.6"
"496086";"80200";"MW00000";"BU07180502";"2020JJ00";"    62.2";"     8.6";"    57.3";"    11.9"
"496090";"80200";"MW00000";"BU07180503";"2020JJ00";"    62.8";"    11.4";"    57.8";"    12.1"
"496094";"80200";"MW00000";"BU07180504";"2020JJ00";"       .";"       .";"       .";"       ."
"496098";"80200";"MW00000";"BU07180505";"2020JJ00";"    60.4";"    10.5";"    62.0";"    14.1"
"496102";"80200";"MW00000";"BU07180506";"2020JJ00";"    63.2";"    10.4";"    61.0";"    11.7"
"496106";"80200";"MW00000";"BU07180507";"2020JJ00";"       .";"       .";"       .";"       ."
"496110";"80200";"MW00000";"WK071806  ";"2020JJ00";"    56.0";"     9.5";"    56.0";"     8.9"
"496114";"80200";"MW00000";"BU07180600";"2020JJ00";"    56.7";"    10.0";"    57.4";"     9.5"
"496118";"80200";"MW00000";"BU07180601";"2020JJ00";"    53.2";"     7.4";"    53.6";"     6.8"
"496122";"80200";"MW00000";"BU07180602";"2020JJ00";"    55.3";"     9.6";"    47.3";"     8.2"
"496126";"80200";"MW00000";"BU07180603";"2020JJ00";"       .";"       .";"       .";"       ."
"496130";"80200";"MW00000";"WK071807  ";"2020JJ00";"    53.9";"    17.7";"    43.2";"     7.0"
"496134";"80200";"MW00000";"BU07180700";"2020JJ00";"    52.9";"    16.7";"    43.7";"     5.9"
"496138";"80200";"MW00000";"BU07180701";"2020JJ00";"       .";"       .";"       .";"       ."
"496142";"80200";"MW00000";"BU07180702";"2020JJ00";"       .";"       .";"       .";"       ."
"496146";"80200";"MW00000";"WK071808  ";"2020JJ00";"       .";"       .";"       .";"       ."
"496150";"80200";"MW00000";"BU07180800";"2020JJ00";"       .";"       .";"       .";"       ."
"496154";"80200";"MW00000";"GM0986    ";"2020JJ00";"    59.4";"     9.5";"    54.6";"    11.9"
"496158";"80200";"MW00000";"WK098601  ";"2020JJ00";"    60.8";"     9.6";"    58.6";"    13.0"
"496162";"80200";"MW00000";"BU09860101";"2020JJ00";"    60.8";"     9.6";"    58.6";"    13.1"
"496166";"80200";"MW00000";"BU09860102";"2020JJ00";"       .";"       .";"       .";"       ."
"496170";"80200";"MW00000";"WK098602  ";"2020JJ00";"    59.2";"     9.2";"    53.6";"    11.8"
"496174";"80200";"MW00000";"BU09860201";"2020JJ00";"    59.1";"     9.2";"    53.7";"    11.8"
"496178";"80200";"MW00000";"BU09860202";"2020JJ00";"    59.6";"     7.4";"    46.2";"     8.2"
"496182";"80200";"MW00000";"BU09860203";"2020JJ00";"    62.2";"     8.1";"    54.4";"    11.1"
"496186";"80200";"MW00000";"WK098603  ";"2020JJ00";"    59.7";"     9.4";"    53.9";"    12.6"
"496190";"80200";"MW00000";"BU09860301";"2020JJ00";"    59.7";"     9.6";"    53.7";"    12.8"
"496194";"80200";"MW00000";"BU09860302";"2020JJ00";"    58.0";"     5.9";"    59.6";"    10.2"
"496198";"80200";"MW00000";"BU09860303";"2020JJ00";"       .";"       .";"       .";"       ."
"496202";"80200";"MW00000";"WK098604  ";"2020JJ00";"    59.1";"    10.1";"    52.4";"    11.0"
"496206";"80200";"MW00000";"BU09860401";"2020JJ00";"    58.1";"     9.8";"    53.1";"    11.8"
"496210";"80200";"MW00000";"BU09860402";"2020JJ00";"    57.0";"    11.7";"    56.5";"     9.3"
"496214";"80200";"MW00000";"BU09860403";"2020JJ00";"    56.8";"    16.0";"    49.8";"     9.2"
"496218";"80200";"MW00000";"BU09860404";"2020JJ00";"    62.2";"     8.8";"    60.7";"     8.7"
"496222";"80200";"MW00000";"BU09860405";"2020JJ00";"    61.5";"     9.5";"    50.2";"    10.5"
"496226";"80200";"MW00000";"BU09860406";"2020JJ00";"    62.5";"    13.8";"    46.5";"     8.0"
"496230";"80200";"MW00000";"WK098605  ";"2020JJ00";"    57.7";"     8.9";"    55.8";"    11.3"
"496234";"80200";"MW00000";"BU09860501";"2020JJ00";"    57.7";"     8.9";"    55.8";"    11.3"
"496238";"80200";"MW00000";"WK098609  ";"2020JJ00";"    54.6";"     9.1";"    50.4";"     9.3"
"496242";"80200";"MW00000";"BU09860900";"2020JJ00";"    54.6";"     9.1";"    50.4";"     9.3"
"496246";"80200";"MW00000";"GM0626    ";"2020JJ00";"    52.9";"     7.7";"    49.5";"     9.0"
"496250";"80200";"MW00000";"WK062600  ";"2020JJ00";"    52.9";"     7.7";"    49.5";"     9.0"
"496254";"80200";"MW00000";"BU06260001";"2020JJ00";"    53.7";"     8.5";"    48.2";"     8.5"
"496258";"80200";"MW00000";"BU06260002";"2020JJ00";"    51.9";"     7.6";"    52.2";"    10.7"
"496262";"80200";"MW00000";"BU06260004";"2020JJ00";"    48.8";"     5.9";"    49.9";"     7.7"
"496266";"80200";"MW00000";"BU06260006";"2020JJ00";"    52.4";"     7.4";"    49.7";"     8.4"
"496270";"80200";"MW00000";"BU06260007";"2020JJ00";"    59.6";"     9.5";"    55.4";"    11.4"
"496274";"80200";"MW00000";"BU06260008";"2020JJ00";"    50.2";"     7.1";"    45.5";"     7.3"
"496278";"80200";"MW00000";"BU06260009";"2020JJ00";"    52.6";"     6.4";"    46.6";"     7.4"
"496282";"80200";"MW00000";"BU06260010";"2020JJ00";"    50.9";"     6.8";"    48.4";"     8.1"
"496286";"80200";"MW00000";"BU06260011";"2020JJ00";"    54.6";"     7.9";"    50.8";"    10.9"
"496290";"80200";"MW00000";"BU06260012";"2020JJ00";"    52.2";"     7.3";"    48.1";"     9.6"
"496294";"80200";"MW00000";"BU06260013";"2020JJ00";"    52.3";"     7.2";"    47.5";"     8.5"
"496298";"80200";"MW00000";"BU06260014";"2020JJ00";"    51.1";"     7.7";"    39.5";"     8.0"
"496302";"80200";"MW00000";"GM0285    ";"2020JJ00";"    58.2";"     8.1";"    54.0";"     8.3"
"496306";"80200";"MW00000";"WK028500  ";"2020JJ00";"    59.2";"     8.6";"    52.8";"     8.1"
"496310";"80200";"MW00000";"BU02850000";"2020JJ00";"    61.9";"     9.3";"    53.7";"     9.2"
"496314";"80200";"MW00000";"BU02850001";"2020JJ00";"    57.1";"     5.9";"    47.1";"     5.5"
"496318";"80200";"MW00000";"BU02850002";"2020JJ00";"    55.7";"     7.7";"    52.8";"     6.6"
"496322";"80200";"MW00000";"BU02850005";"2020JJ00";"    56.0";"     8.3";"    47.4";"     5.8"
"496326";"80200";"MW00000";"BU02850006";"2020JJ00";"    52.8";"     8.3";"    52.7";"     7.8"
"496330";"80200";"MW00000";"BU02850007";"2020JJ00";"    56.7";"     8.9";"    44.4";"     5.8"
"496334";"80200";"MW00000";"BU02850008";"2020JJ00";"    58.8";"     9.5";"    57.3";"     8.0"
"496338";"80200";"MW00000";"BU02850009";"2020JJ00";"    53.3";"     6.5";"    56.0";"     6.4"
"496342";"80200";"MW00000";"WK028501  ";"2020JJ00";"    58.2";"     8.1";"    54.4";"     8.7"
"496346";"80200";"MW00000";"BU02850100";"2020JJ00";"    59.0";"     8.2";"    57.7";"     9.7"
"496350";"80200";"MW00000";"BU02850101";"2020JJ00";"    58.3";"     8.1";"    52.2";"     8.5"
"496354";"80200";"MW00000";"BU02850102";"2020JJ00";"    56.8";"     8.5";"    54.3";"     9.0"
"496358";"80200";"MW00000";"BU02850103";"2020JJ00";"    62.6";"     8.5";"    49.7";"     7.5"
"496362";"80200";"MW00000";"BU02850104";"2020JJ00";"    59.6";"     9.0";"    52.7";"     7.9"
"496366";"80200";"MW00000";"BU02850105";"2020JJ00";"    57.1";"     7.7";"    51.7";"     6.7"
"496370";"80200";"MW00000";"BU02850106";"2020JJ00";"    52.2";"     5.7";"    49.3";"     5.9"
"496374";"80200";"MW00000";"BU02850107";"2020JJ00";"    53.4";"     7.9";"    44.2";"     6.5"
"496378";"80200";"MW00000";"BU02850108";"2020JJ00";"    54.7";"     7.5";"    55.0";"     7.0"
"496382";"80200";"MW00000";"BU02850109";"2020JJ00";"    54.6";"     7.3";"    51.6";"     7.2"
"496386";"80200";"MW00000";"WK028502  ";"2020JJ00";"    56.7";"     7.9";"    52.7";"     6.9"
"496390";"80200";"MW00000";"BU02850200";"2020JJ00";"    57.3";"     8.2";"    52.8";"     7.0"
"496394";"80200";"MW00000";"BU02850201";"2020JJ00";"    62.1";"     8.1";"    51.8";"     7.9"
"496398";"80200";"MW00000";"BU02850202";"2020JJ00";"    54.3";"    11.3";"    43.4";"     4.6"
"496402";"80200";"MW00000";"BU02850203";"2020JJ00";"    58.6";"     7.8";"    55.3";"     6.9"
"496406";"80200";"MW00000";"BU02850205";"2020JJ00";"    56.2";"     6.8";"    52.3";"     5.8"
"496410";"80200";"MW00000";"BU02850206";"2020JJ00";"    54.0";"     7.4";"    56.6";"     6.2"
"496414";"80200";"MW00000";"BU02850207";"2020JJ00";"    53.4";"     6.8";"    53.8";"     6.0"
"496418";"80200";"MW00000";"BU02850208";"2020JJ00";"    56.6";"     7.4";"    49.9";"     8.2"
"496422";"80200";"MW00000";"BU02850209";"2020JJ00";"    54.2";"     9.5";"    51.9";"     6.7"
"496426";"80200";"MW00000";"WK028503  ";"2020JJ00";"    59.9";"     8.1";"    53.0";"     7.2"
"496430";"80200";"MW00000";"BU02850300";"2020JJ00";"    62.5";"     8.5";"    52.9";"     7.8"
"496434";"80200";"MW00000";"BU02850301";"2020JJ00";"    57.8";"     6.6";"    52.8";"     6.2"
"496438";"80200";"MW00000";"BU02850308";"2020JJ00";"    55.8";"     8.2";"    50.5";"     6.8"
"496442";"80200";"MW00000";"BU02850309";"2020JJ00";"    49.6";"     5.7";"    63.2";"     4.9"
"496446";"80200";"MW00000";"GM0865    ";"2020JJ00";"    56.5";"     9.3";"    49.1";"     9.8"
"496450";"80200";"MW00000";"WK086500  ";"2020JJ00";"    54.2";"     8.6";"    47.9";"     9.5"
"496454";"80200";"MW00000";"BU08650000";"2020JJ00";"    56.2";"     9.4";"    52.2";"    11.1"
"496458";"80200";"MW00000";"BU08650001";"2020JJ00";"    51.4";"     7.0";"    49.3";"     9.2"
"496462";"80200";"MW00000";"BU08650002";"2020JJ00";"    49.8";"     6.3";"    38.8";"     6.5"
"496466";"80200";"MW00000";"BU08650003";"2020JJ00";"    49.4";"     6.6";"    39.0";"     5.7"
"496470";"80200";"MW00000";"BU08650004";"2020JJ00";"    48.4";"     6.5";"    37.5";"     5.6"
"496474";"80200";"MW00000";"BU08650005";"2020JJ00";"    59.2";"    10.5";"    49.4";"    10.6"
"496478";"80200";"MW00000";"BU08650008";"2020JJ00";"    60.8";"    15.8";"    52.1";"    12.7"
"496482";"80200";"MW00000";"BU08650009";"2020JJ00";"       .";"       .";"       .";"       ."
"496486";"80200";"MW00000";"WK086501  ";"2020JJ00";"    58.3";"    10.4";"    51.2";"    10.8"
"496490";"80200";"MW00000";"BU08650100";"2020JJ00";"    60.8";"    13.3";"    50.0";"    13.0"
"496494";"80200";"MW00000";"BU08650101";"2020JJ00";"    61.4";"    11.0";"    53.6";"    11.6"
"496498";"80200";"MW00000";"BU08650102";"2020JJ00";"    57.4";"     9.6";"    50.9";"     9.8"
"496502";"80200";"MW00000";"BU08650103";"2020JJ00";"    57.2";"     9.4";"    54.8";"    11.3"
"496506";"80200";"MW00000";"BU08650104";"2020JJ00";"    57.7";"    12.2";"    46.7";"    11.2"
"496510";"80200";"MW00000";"BU08650108";"2020JJ00";"    57.0";"     7.9";"    45.9";"     6.7"
"496514";"80200";"MW00000";"BU08650109";"2020JJ00";"    53.6";"     7.0";"    39.5";"     6.0"
"496518";"80200";"MW00000";"BU08650110";"2020JJ00";"    45.5";"     5.0";"    48.3";"     5.6"
"496522";"80200";"MW00000";"WK086502  ";"2020JJ00";"    58.5";"     8.7";"    45.6";"     7.6"
"496526";"80200";"MW00000";"BU08650200";"2020JJ00";"    58.2";"     8.7";"    46.7";"     8.0"
"496530";"80200";"MW00000";"BU08650209";"2020JJ00";"    59.9";"     8.9";"    41.0";"     5.8"
"496534";"80200";"MW00000";"WK086503  ";"2020JJ00";"    57.4";"     8.2";"    47.6";"     8.4"
"496538";"80200";"MW00000";"BU08650300";"2020JJ00";"    57.6";"     8.3";"    47.7";"     8.7"
"496542";"80200";"MW00000";"BU08650301";"2020JJ00";"    56.2";"     7.7";"    43.9";"     6.9"
"496546";"80200";"MW00000";"BU08650307";"2020JJ00";"    56.9";"     7.9";"    47.3";"     6.2"
"496550";"80200";"MW00000";"BU08650308";"2020JJ00";"       .";"       .";"       .";"       ."
"496554";"80200";"MW00000";"BU08650309";"2020JJ00";"    56.3";"     7.7";"    51.6";"     8.2"
"496558";"80200";"MW00000";"GM1949    ";"2020JJ00";"    59.2";"    10.3";"    55.4";"     6.8"
"496562";"80200";"MW00000";"WK194915  ";"2020JJ00";"    58.9";"    11.6";"    54.4";"     6.1"
"496566";"80200";"MW00000";"BU19491500";"2020JJ00";"    59.1";"     8.2";"    52.7";"     4.1"
"496570";"80200";"MW00000";"BU19491501";"2020JJ00";"    58.8";"    12.0";"    54.6";"     6.4"
"496574";"80200";"MW00000";"WK194916  ";"2020JJ00";"    60.4";"     9.7";"    61.4";"     7.1"
"496578";"80200";"MW00000";"BU19491600";"2020JJ00";"    58.6";"    11.4";"    51.9";"     5.3"
"496582";"80200";"MW00000";"BU19491601";"2020JJ00";"    56.4";"     8.7";"    49.7";"     4.2"
"496586";"80200";"MW00000";"BU19491602";"2020JJ00";"    60.2";"     8.2";"    68.2";"     8.4"
"496590";"80200";"MW00000";"BU19491603";"2020JJ00";"    52.8";"     7.4";"    56.7";"     4.9"
"496594";"80200";"MW00000";"BU19491604";"2020JJ00";"    62.0";"    12.2";"    60.3";"     7.7"
"496598";"80200";"MW00000";"BU19491605";"2020JJ00";"    62.1";"     9.3";"    61.5";"     6.8"
"496602";"80200";"MW00000";"BU19491606";"2020JJ00";"       .";"       .";"       .";"       ."
"496606";"80200";"MW00000";"WK194917  ";"2020JJ00";"    56.1";"     9.3";"    50.8";"     5.3"
"496610";"80200";"MW00000";"BU19491700";"2020JJ00";"    56.1";"     9.3";"    50.8";"     5.3"
"496614";"80200";"MW00000";"WK194918  ";"2020JJ00";"    60.8";"    10.7";"    57.9";"     6.5"
"496618";"80200";"MW00000";"BU19491800";"2020JJ00";"    57.8";"     8.8";"    52.9";"     5.6"
"496622";"80200";"MW00000";"BU19491801";"2020JJ00";"    59.9";"    11.1";"    58.2";"     7.2"
"496626";"80200";"MW00000";"BU19491802";"2020JJ00";"    62.1";"    10.4";"    58.1";"     5.9"
"496630";"80200";"MW00000";"BU19491803";"2020JJ00";"       .";"       .";"       .";"       ."
"496634";"80200";"MW00000";"BU19491804";"2020JJ00";"       .";"       .";"       .";"       ."
"496638";"80200";"MW00000";"WK194919  ";"2020JJ00";"    61.6";"    10.7";"    56.4";"     5.6"
"496642";"80200";"MW00000";"BU19491900";"2020JJ00";"       .";"       .";"       .";"       ."
"496646";"80200";"MW00000";"BU19491901";"2020JJ00";"    62.2";"    10.9";"    55.9";"     5.6"
"496650";"80200";"MW00000";"WK194920  ";"2020JJ00";"    57.1";"    10.2";"    60.2";"     5.6"
"496654";"80200";"MW00000";"BU19492000";"2020JJ00";"       .";"       .";"       .";"       ."
"496658";"80200";"MW00000";"BU19492001";"2020JJ00";"    57.2";"    10.3";"    60.3";"     5.6"
"496662";"80200";"MW00000";"WK194921  ";"2020JJ00";"    57.2";"     9.6";"    50.0";"     5.7"
"496666";"80200";"MW00000";"BU19492100";"2020JJ00";"    57.2";"     9.6";"    50.0";"     5.7"
"496670";"80200";"MW00000";"WK194922  ";"2020JJ00";"       .";"       .";"       .";"       ."
"496674";"80200";"MW00000";"BU19492200";"2020JJ00";"       .";"       .";"       .";"       ."
"496678";"80200";"MW00000";"WK194923  ";"2020JJ00";"    57.3";"    10.7";"    45.5";"     4.4"
"496682";"80200";"MW00000";"BU19492300";"2020JJ00";"       .";"       .";"       .";"       ."
"496686";"80200";"MW00000";"BU19492301";"2020JJ00";"    57.4";"     9.9";"    46.2";"     4.5"
"496690";"80200";"MW00000";"WK194924  ";"2020JJ00";"    56.2";"     8.8";"    50.3";"     5.8"
"496694";"80200";"MW00000";"BU19492400";"2020JJ00";"    60.6";"     7.4";"    46.6";"    10.5"
"496698";"80200";"MW00000";"BU19492401";"2020JJ00";"    55.8";"     9.0";"    50.6";"     5.4"
"496702";"80200";"MW00000";"WK194925  ";"2020JJ00";"    63.2";"    13.2";"    50.3";"     8.7"
"496706";"80200";"MW00000";"BU19492500";"2020JJ00";"       .";"       .";"       .";"       ."
"496710";"80200";"MW00000";"BU19492501";"2020JJ00";"    63.9";"    13.3";"    51.5";"     9.3"
"496714";"80200";"MW00000";"WK194926  ";"2020JJ00";"    55.0";"     8.9";"    53.7";"     5.6"
"496718";"80200";"MW00000";"BU19492600";"2020JJ00";"    46.0";"     9.6";"    51.9";"     3.5"
"496722";"80200";"MW00000";"BU19492601";"2020JJ00";"       .";"       .";"       .";"       ."
"496726";"80200";"MW00000";"BU19492602";"2020JJ00";"    58.6";"     9.5";"    56.5";"     7.2"
"496730";"80200";"MW00000";"BU19492603";"2020JJ00";"    53.0";"     7.8";"    54.2";"     4.7"
"496734";"80200";"MW00000";"BU19492604";"2020JJ00";"    53.5";"    10.4";"    46.7";"     5.0"
"496738";"80200";"MW00000";"WK194927  ";"2020JJ00";"    60.8";"    13.5";"    48.6";"     5.5"
"496742";"80200";"MW00000";"BU19492700";"2020JJ00";"    60.8";"    13.5";"    48.6";"     5.5"
"496746";"80200";"MW00000";"WK194928  ";"2020JJ00";"    59.0";"     9.9";"    55.9";"     7.7"
"496750";"80200";"MW00000";"BU19492800";"2020JJ00";"    55.5";"     9.2";"    49.9";"     4.4"
"496754";"80200";"MW00000";"BU19492801";"2020JJ00";"    57.6";"    10.9";"    49.0";"     5.6"
"496758";"80200";"MW00000";"BU19492802";"2020JJ00";"    58.9";"    10.9";"    57.2";"     9.7"
"496762";"80200";"MW00000";"BU19492803";"2020JJ00";"    57.9";"     8.4";"    57.5";"     6.8"
"496766";"80200";"MW00000";"BU19492804";"2020JJ00";"    60.9";"    11.3";"    59.3";"     9.4"
"496770";"80200";"MW00000";"BU19492805";"2020JJ00";"    52.5";"     9.5";"    48.7";"     5.6"
"496774";"80200";"MW00000";"BU19492806";"2020JJ00";"       .";"       .";"       .";"       ."
"496778";"80200";"MW00000";"BU19492807";"2020JJ00";"       .";"       .";"       .";"       ."
"496782";"80200";"MW00000";"BU19492808";"2020JJ00";"    61.2";"    10.6";"    57.1";"     8.2"
"496786";"80200";"MW00000";"BU19492809";"2020JJ00";"    63.9";"    11.7";"    58.5";"     9.6"
"496790";"80200";"MW00000";"BU19492810";"2020JJ00";"    48.1";"     6.2";"    60.3";"     6.2"
"496794";"80200";"MW00000";"BU19492811";"2020JJ00";"    60.9";"    10.4";"    59.1";"    10.7"
"496798";"80200";"MW00000";"BU19492812";"2020JJ00";"    58.5";"     8.8";"    53.7";"     6.0"
"496802";"80200";"MW00000";"BU19492813";"2020JJ00";"    59.6";"    10.4";"    52.4";"     6.3"
"496806";"80200";"MW00000";"BU19492814";"2020JJ00";"    57.8";"     8.1";"    58.0";"     7.1"
"496810";"80200";"MW00000";"BU19492815";"2020JJ00";"    53.8";"     8.7";"    46.7";"     3.9"
"496814";"80200";"MW00000";"BU19492816";"2020JJ00";"    58.4";"     9.3";"    53.2";"     6.2"
"496818";"80200";"MW00000";"BU19492817";"2020JJ00";"    54.6";"     8.7";"    49.1";"     4.1"
"496822";"80200";"MW00000";"WK194929  ";"2020JJ00";"    61.8";"    11.5";"    53.0";"     4.9"
"496826";"80200";"MW00000";"BU19492900";"2020JJ00";"    61.8";"    11.5";"    53.0";"     4.9"
"496830";"80200";"MW00000";"WK194930  ";"2020JJ00";"    61.2";"    11.2";"    52.6";"     4.5"
"496834";"80200";"MW00000";"BU19493000";"2020JJ00";"    61.2";"    11.2";"    52.6";"     4.5"
"496838";"80200";"MW00000";"WK194931  ";"2020JJ00";"    59.8";"    10.9";"    52.6";"     4.4"
"496842";"80200";"MW00000";"BU19493100";"2020JJ00";"    58.7";"     7.3";"    50.2";"     3.0"
"496846";"80200";"MW00000";"BU19493101";"2020JJ00";"    59.9";"    11.5";"    53.0";"     4.6"
"496850";"80200";"MW00000";"WK194932  ";"2020JJ00";"    61.1";"    12.5";"    56.9";"     5.9"
"496854";"80200";"MW00000";"BU19493200";"2020JJ00";"    59.7";"    11.8";"    53.5";"     5.8"
"496858";"80200";"MW00000";"BU19493201";"2020JJ00";"    61.9";"    11.9";"    59.6";"     5.9"
"496862";"80200";"MW00000";"BU19493202";"2020JJ00";"    61.2";"    13.3";"    56.6";"     6.0"
"496866";"80200";"MW00000";"WK194933  ";"2020JJ00";"       .";"       .";"       .";"       ."
"496870";"80200";"MW00000";"BU19493300";"2020JJ00";"       .";"       .";"       .";"       ."
"496874";"80200";"MW00000";"WK194934  ";"2020JJ00";"    59.8";"     9.4";"    52.7";"     5.7"
"496878";"80200";"MW00000";"BU19493400";"2020JJ00";"    59.9";"    10.5";"    50.9";"     4.9"
"496882";"80200";"MW00000";"BU19493401";"2020JJ00";"    59.7";"     9.2";"    52.9";"     5.8"
"496886";"80200";"MW00000";"WK194935  ";"2020JJ00";"    58.4";"     9.5";"    52.5";"     6.0"
"496890";"80200";"MW00000";"BU19493500";"2020JJ00";"    57.8";"     8.3";"    48.7";"     4.5"
"496894";"80200";"MW00000";"BU19493501";"2020JJ00";"       .";"       .";"       .";"       ."
"496898";"80200";"MW00000";"BU19493502";"2020JJ00";"    58.5";"     9.3";"    54.3";"     6.3"
"496902";"80200";"MW00000";"BU19493503";"2020JJ00";"    58.1";"     9.5";"    49.2";"     5.5"
"496906";"80200";"MW00000";"WK194936  ";"2020JJ00";"    61.2";"    11.7";"    53.2";"     7.6"
"496910";"80200";"MW00000";"BU19493600";"2020JJ00";"    59.6";"    11.4";"    54.5";"    16.3"
"496914";"80200";"MW00000";"BU19493601";"2020JJ00";"       .";"       .";"       .";"       ."
"496918";"80200";"MW00000";"BU19493602";"2020JJ00";"    59.7";"    11.9";"    52.3";"     6.9"
"496922";"80200";"MW00000";"BU19493603";"2020JJ00";"    62.1";"    11.8";"    53.8";"     7.0"
"496926";"80200";"MW00000";"WK194937  ";"2020JJ00";"    60.0";"    11.5";"    52.0";"     5.3"
"496930";"80200";"MW00000";"BU19493700";"2020JJ00";"    60.0";"    11.5";"    52.0";"     5.3"
"496934";"80200";"MW00000";"WK194938  ";"2020JJ00";"    61.8";"    12.9";"    55.2";"     5.7"
