"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"SoortRegio_2";"Codering_3";"EenOfMeerLangdurigeAandoeningen_16";"BeperktVanwegeGezondheid_17";"ErnstigBeperktVanwegeGezondheid_18";"LangdurigeZiekteEnBeperkt_19"
"328670";"80200";"MW00000";"BU07850914";"2020JJ00";"Buurt     ";"BU07850914          ";"    42.0";"    40.7";"     4.9";"    38.9"
"328673";"80200";"MW00000";"BU07850915";"2020JJ00";"Buurt     ";"BU07850915          ";"    46.1";"    45.7";"     6.1";"    43.1"
"328676";"80200";"MW00000";"BU07850916";"2020JJ00";"Buurt     ";"BU07850916          ";"    36.2";"    38.8";"     4.5";"    36.7"
"328679";"80200";"MW00000";"BU07850917";"2020JJ00";"Buurt     ";"BU07850917          ";"    43.3";"    43.3";"     6.2";"    41.1"
"328682";"80200";"MW00000";"BU07850918";"2020JJ00";"Buurt     ";"BU07850918          ";"    44.4";"    45.8";"     6.0";"    43.6"
"328685";"80200";"MW00000";"WK078510  ";"2020JJ00";"Wijk      ";"WK078510            ";"    42.0";"    43.4";"     6.3";"    40.9"
"328688";"80200";"MW00000";"BU07851019";"2020JJ00";"Buurt     ";"BU07851019          ";"    42.0";"    43.4";"     6.3";"    40.9"
"328691";"80200";"MW00000";"WK078511  ";"2020JJ00";"Wijk      ";"WK078511            ";"    49.0";"    55.7";"    10.1";"    52.6"
"328694";"80200";"MW00000";"BU07851120";"2020JJ00";"Buurt     ";"BU07851120          ";"    46.4";"    50.5";"     8.3";"    47.4"
"328697";"80200";"MW00000";"BU07851121";"2020JJ00";"Buurt     ";"BU07851121          ";"    46.5";"    50.8";"     9.0";"    48.0"
"328700";"80200";"MW00000";"BU07851122";"2020JJ00";"Buurt     ";"BU07851122          ";"    51.4";"    60.5";"    11.2";"    57.2"
"328703";"80200";"MW00000";"WK078512  ";"2020JJ00";"Wijk      ";"WK078512            ";"       .";"       .";"       .";"       ."
"328706";"80200";"MW00000";"BU07851223";"2020JJ00";"Buurt     ";"BU07851223          ";"       .";"       .";"       .";"       ."
"328709";"80200";"MW00000";"WK078513  ";"2020JJ00";"Wijk      ";"WK078513            ";"    38.4";"    38.9";"     6.8";"    37.0"
"328712";"80200";"MW00000";"BU07851324";"2020JJ00";"Buurt     ";"BU07851324          ";"    36.8";"    36.6";"     8.1";"    35.0"
"328715";"80200";"MW00000";"BU07851325";"2020JJ00";"Buurt     ";"BU07851325          ";"    41.2";"    43.0";"     4.5";"    40.6"
"328718";"80200";"MW00000";"WK078514  ";"2020JJ00";"Wijk      ";"WK078514            ";"    36.5";"    41.1";"     5.7";"    38.4"
"328721";"80200";"MW00000";"BU07851426";"2020JJ00";"Buurt     ";"BU07851426          ";"    36.5";"    41.1";"     5.7";"    38.4"
"328724";"80200";"MW00000";"WK078520  ";"2020JJ00";"Wijk      ";"WK078520            ";"    42.1";"    45.2";"     6.7";"    41.1"
"328727";"80200";"MW00000";"BU07852027";"2020JJ00";"Buurt     ";"BU07852027          ";"    42.5";"    45.5";"     6.7";"    41.3"
"328730";"80200";"MW00000";"BU07852028";"2020JJ00";"Buurt     ";"BU07852028          ";"    38.3";"    42.3";"     6.1";"    39.8"
"328733";"80200";"MW00000";"WK078521  ";"2020JJ00";"Wijk      ";"WK078521            ";"    36.9";"    39.4";"     4.9";"    36.8"
"328736";"80200";"MW00000";"BU07852129";"2020JJ00";"Buurt     ";"BU07852129          ";"    36.9";"    39.4";"     4.9";"    36.8"
"328739";"80200";"MW00000";"WK078522  ";"2020JJ00";"Wijk      ";"WK078522            ";"       .";"       .";"       .";"       ."
"328742";"80200";"MW00000";"BU07852230";"2020JJ00";"Buurt     ";"BU07852230          ";"       .";"       .";"       .";"       ."
"328745";"80200";"MW00000";"WK078523  ";"2020JJ00";"Wijk      ";"WK078523            ";"    43.0";"    41.5";"    10.1";"    39.3"
"328748";"80200";"MW00000";"BU07852331";"2020JJ00";"Buurt     ";"BU07852331          ";"    43.0";"    41.5";"    10.1";"    39.3"
"328751";"80200";"MW00000";"GM1942    ";"2020JJ00";"Gemeente  ";"GM1942              ";"    46.4";"    46.2";"     7.6";"    43.1"
"328754";"80200";"MW00000";"WK194200  ";"2020JJ00";"Wijk      ";"WK194200            ";"    48.2";"    48.2";"     8.5";"    45.0"
"328757";"80200";"MW00000";"BU19420000";"2020JJ00";"Buurt     ";"BU19420000          ";"    47.1";"    48.2";"     8.2";"    44.5"
"328760";"80200";"MW00000";"BU19420001";"2020JJ00";"Buurt     ";"BU19420001          ";"    47.1";"    45.7";"     7.7";"    42.9"
"328763";"80200";"MW00000";"BU19420002";"2020JJ00";"Buurt     ";"BU19420002          ";"    47.8";"    46.6";"     8.0";"    43.5"
"328766";"80200";"MW00000";"BU19420003";"2020JJ00";"Buurt     ";"BU19420003          ";"    45.5";"    42.8";"     6.1";"    39.5"
"328769";"80200";"MW00000";"BU19420004";"2020JJ00";"Buurt     ";"BU19420004          ";"    48.2";"    47.7";"     7.6";"    44.5"
"328772";"80200";"MW00000";"BU19420005";"2020JJ00";"Buurt     ";"BU19420005          ";"    50.4";"    51.0";"    10.1";"    47.7"
"328775";"80200";"MW00000";"BU19420006";"2020JJ00";"Buurt     ";"BU19420006          ";"    52.8";"    52.5";"    10.9";"    49.2"
"328778";"80200";"MW00000";"BU19420007";"2020JJ00";"Buurt     ";"BU19420007          ";"    50.2";"    53.7";"    10.8";"    50.5"
"328781";"80200";"MW00000";"BU19420008";"2020JJ00";"Buurt     ";"BU19420008          ";"    46.6";"    45.4";"     6.6";"    42.5"
"328784";"80200";"MW00000";"WK194201  ";"2020JJ00";"Wijk      ";"WK194201            ";"    45.1";"    45.0";"     7.8";"    42.2"
"328787";"80200";"MW00000";"BU19420100";"2020JJ00";"Buurt     ";"BU19420100          ";"    41.3";"    39.4";"     6.6";"    36.6"
"328790";"80200";"MW00000";"BU19420101";"2020JJ00";"Buurt     ";"BU19420101          ";"    47.1";"    47.0";"     8.1";"    42.4"
"328793";"80200";"MW00000";"BU19420102";"2020JJ00";"Buurt     ";"BU19420102          ";"    44.5";"    42.4";"     7.1";"    39.8"
"328796";"80200";"MW00000";"BU19420103";"2020JJ00";"Buurt     ";"BU19420103          ";"    44.4";"    40.0";"     4.8";"    38.3"
"328799";"80200";"MW00000";"BU19420104";"2020JJ00";"Buurt     ";"BU19420104          ";"    47.7";"    53.0";"    10.5";"    50.0"
"328802";"80200";"MW00000";"WK194202  ";"2020JJ00";"Wijk      ";"WK194202            ";"    48.9";"    50.1";"     8.8";"    46.9"
"328805";"80200";"MW00000";"BU19420200";"2020JJ00";"Buurt     ";"BU19420200          ";"       .";"       .";"       .";"       ."
"328808";"80200";"MW00000";"BU19420201";"2020JJ00";"Buurt     ";"BU19420201          ";"    42.7";"    41.8";"     5.9";"    39.3"
"328811";"80200";"MW00000";"BU19420202";"2020JJ00";"Buurt     ";"BU19420202          ";"    50.9";"    51.5";"     9.0";"    48.7"
"328814";"80200";"MW00000";"BU19420203";"2020JJ00";"Buurt     ";"BU19420203          ";"    44.0";"    39.9";"     5.6";"    37.0"
"328817";"80200";"MW00000";"BU19420204";"2020JJ00";"Buurt     ";"BU19420204          ";"    46.6";"    46.5";"     7.4";"    43.2"
"328820";"80200";"MW00000";"BU19420205";"2020JJ00";"Buurt     ";"BU19420205          ";"    47.8";"    52.4";"     9.4";"    49.2"
"328823";"80200";"MW00000";"BU19420206";"2020JJ00";"Buurt     ";"BU19420206          ";"    47.6";"    48.0";"     8.0";"    44.7"
"328826";"80200";"MW00000";"BU19420207";"2020JJ00";"Buurt     ";"BU19420207          ";"    52.5";"    52.5";"    10.0";"    49.3"
"328829";"80200";"MW00000";"BU19420208";"2020JJ00";"Buurt     ";"BU19420208          ";"    52.4";"    52.8";"     9.5";"    49.3"
"328832";"80200";"MW00000";"BU19420209";"2020JJ00";"Buurt     ";"BU19420209          ";"    52.0";"    53.7";"    10.2";"    50.3"
"328835";"80200";"MW00000";"WK194203  ";"2020JJ00";"Wijk      ";"WK194203            ";"    45.2";"    44.0";"     6.7";"    41.1"
"328838";"80200";"MW00000";"BU19420300";"2020JJ00";"Buurt     ";"BU19420300          ";"    46.1";"    43.7";"     6.0";"    40.8"
"328841";"80200";"MW00000";"BU19420301";"2020JJ00";"Buurt     ";"BU19420301          ";"    43.5";"    45.1";"     6.6";"    41.7"
"328844";"80200";"MW00000";"BU19420302";"2020JJ00";"Buurt     ";"BU19420302          ";"    42.5";"    38.0";"     4.6";"    35.3"
"328847";"80200";"MW00000";"BU19420303";"2020JJ00";"Buurt     ";"BU19420303          ";"    42.9";"    38.4";"     4.5";"    36.0"
"328850";"80200";"MW00000";"BU19420304";"2020JJ00";"Buurt     ";"BU19420304          ";"    48.5";"    51.6";"    10.0";"    48.3"
"328853";"80200";"MW00000";"BU19420305";"2020JJ00";"Buurt     ";"BU19420305          ";"    44.2";"    41.7";"     5.4";"    38.9"
"328856";"80200";"MW00000";"BU19420306";"2020JJ00";"Buurt     ";"BU19420306          ";"    39.9";"    32.8";"     3.4";"    31.0"
"328859";"80200";"MW00000";"WK194204  ";"2020JJ00";"Wijk      ";"WK194204            ";"    45.2";"    42.7";"     6.8";"    39.8"
"328862";"80200";"MW00000";"BU19420400";"2020JJ00";"Buurt     ";"BU19420400          ";"    44.7";"    43.6";"     6.3";"    40.3"
"328865";"80200";"MW00000";"BU19420401";"2020JJ00";"Buurt     ";"BU19420401          ";"    46.0";"    46.2";"     7.5";"    43.3"
"328868";"80200";"MW00000";"BU19420402";"2020JJ00";"Buurt     ";"BU19420402          ";"    44.1";"    42.7";"     7.4";"    40.1"
"328871";"80200";"MW00000";"BU19420403";"2020JJ00";"Buurt     ";"BU19420403          ";"    45.2";"    40.1";"     7.3";"    37.1"
"328874";"80200";"MW00000";"BU19420404";"2020JJ00";"Buurt     ";"BU19420404          ";"    46.3";"    40.7";"     5.3";"    37.8"
"328877";"80200";"MW00000";"BU19420408";"2020JJ00";"Buurt     ";"BU19420408          ";"    46.4";"    35.2";"     3.9";"    32.6"
"328880";"80200";"MW00000";"BU19420409";"2020JJ00";"Buurt     ";"BU19420409          ";"       .";"       .";"       .";"       ."
"328883";"80200";"MW00000";"BU19420410";"2020JJ00";"Buurt     ";"BU19420410          ";"    45.8";"    45.3";"     5.3";"    42.3"
"328886";"80200";"MW00000";"WK194205  ";"2020JJ00";"Wijk      ";"WK194205            ";"    44.8";"    44.6";"     7.0";"    41.7"
"328889";"80200";"MW00000";"BU19420501";"2020JJ00";"Buurt     ";"BU19420501          ";"    42.2";"    41.5";"     6.0";"    38.8"
"328892";"80200";"MW00000";"BU19420502";"2020JJ00";"Buurt     ";"BU19420502          ";"    48.4";"    49.2";"     8.6";"    46.0"
"328895";"80200";"MW00000";"BU19420503";"2020JJ00";"Buurt     ";"BU19420503          ";"    38.1";"    34.7";"     4.2";"    32.0"
"328898";"80200";"MW00000";"BU19420504";"2020JJ00";"Buurt     ";"BU19420504          ";"       .";"       .";"       .";"       ."
"328901";"80200";"MW00000";"BU19420506";"2020JJ00";"Buurt     ";"BU19420506          ";"    43.5";"    40.4";"     6.1";"    38.1"
"328904";"80200";"MW00000";"BU19420507";"2020JJ00";"Buurt     ";"BU19420507          ";"    48.0";"    48.0";"     7.9";"    45.5"
"328907";"80200";"MW00000";"BU19420508";"2020JJ00";"Buurt     ";"BU19420508          ";"    43.6";"    40.3";"     5.4";"    37.0"
"328910";"80200";"MW00000";"BU19420509";"2020JJ00";"Buurt     ";"BU19420509          ";"    43.6";"    45.5";"     7.7";"    42.8"
"328913";"80200";"MW00000";"BU19420510";"2020JJ00";"Buurt     ";"BU19420510          ";"    42.6";"    41.0";"     5.6";"    38.1"
"328916";"80200";"MW00000";"BU19420511";"2020JJ00";"Buurt     ";"BU19420511          ";"    36.3";"    32.6";"     3.7";"    30.5"
"328919";"80200";"MW00000";"BU19420512";"2020JJ00";"Buurt     ";"BU19420512          ";"    39.4";"    35.3";"     4.5";"    33.0"
"328922";"80200";"MW00000";"BU19420513";"2020JJ00";"Buurt     ";"BU19420513          ";"    44.8";"    54.2";"     6.3";"    51.5"
"328925";"80200";"MW00000";"BU19420515";"2020JJ00";"Buurt     ";"BU19420515          ";"    41.0";"    37.5";"     8.3";"    36.3"
"328928";"80200";"MW00000";"BU19420555";"2020JJ00";"Buurt     ";"BU19420555          ";"       .";"       .";"       .";"       ."
"328931";"80200";"MW00000";"BU19420565";"2020JJ00";"Buurt     ";"BU19420565          ";"    50.3";"    55.9";"    10.8";"    52.4"
"328934";"80200";"MW00000";"BU19420575";"2020JJ00";"Buurt     ";"BU19420575          ";"    46.6";"    48.1";"     7.9";"    45.4"
"328937";"80200";"MW00000";"BU19420585";"2020JJ00";"Buurt     ";"BU19420585          ";"    45.3";"    45.8";"     6.3";"    42.7"
"328940";"80200";"MW00000";"GM0512    ";"2020JJ00";"Gemeente  ";"GM0512              ";"    49.1";"    50.6";"     9.1";"    48.4"
"328943";"80200";"MW00000";"WK051201  ";"2020JJ00";"Wijk      ";"WK051201            ";"    48.2";"    48.3";"     8.3";"    46.4"
"328946";"80200";"MW00000";"BU05120101";"2020JJ00";"Buurt     ";"BU05120101          ";"    47.5";"    47.4";"     8.6";"    45.6"
"328949";"80200";"MW00000";"BU05120102";"2020JJ00";"Buurt     ";"BU05120102          ";"    48.6";"    48.9";"     8.1";"    47.0"
"328952";"80200";"MW00000";"WK051202  ";"2020JJ00";"Wijk      ";"WK051202            ";"    46.6";"    46.4";"     7.0";"    44.4"
"328955";"80200";"MW00000";"BU05120200";"2020JJ00";"Buurt     ";"BU05120200          ";"    46.6";"    46.4";"     7.0";"    44.4"
"328958";"80200";"MW00000";"WK051203  ";"2020JJ00";"Wijk      ";"WK051203            ";"    51.1";"    51.7";"     9.9";"    49.2"
"328961";"80200";"MW00000";"BU05120300";"2020JJ00";"Buurt     ";"BU05120300          ";"    51.1";"    51.7";"     9.9";"    49.2"
"328964";"80200";"MW00000";"WK051204  ";"2020JJ00";"Wijk      ";"WK051204            ";"    49.7";"    51.1";"     9.2";"    48.8"
"328967";"80200";"MW00000";"BU05120403";"2020JJ00";"Buurt     ";"BU05120403          ";"    50.2";"    51.7";"     9.3";"    49.5"
"328970";"80200";"MW00000";"BU05120404";"2020JJ00";"Buurt     ";"BU05120404          ";"    48.6";"    49.9";"     9.0";"    47.4"
"328973";"80200";"MW00000";"WK051205  ";"2020JJ00";"Wijk      ";"WK051205            ";"    48.9";"    52.2";"    10.3";"    50.0"
"328976";"80200";"MW00000";"BU05120500";"2020JJ00";"Buurt     ";"BU05120500          ";"    48.9";"    52.2";"    10.3";"    50.0"
"328979";"80200";"MW00000";"WK051206  ";"2020JJ00";"Wijk      ";"WK051206            ";"    51.5";"    55.9";"    11.1";"    53.4"
"328982";"80200";"MW00000";"BU05120600";"2020JJ00";"Buurt     ";"BU05120600          ";"    51.5";"    55.9";"    11.1";"    53.4"
"328985";"80200";"MW00000";"WK051207  ";"2020JJ00";"Wijk      ";"WK051207            ";"    49.3";"    49.5";"     9.8";"    47.1"
"328988";"80200";"MW00000";"BU05120700";"2020JJ00";"Buurt     ";"BU05120700          ";"    49.3";"    49.5";"     9.8";"    47.1"
"328991";"80200";"MW00000";"WK051208  ";"2020JJ00";"Wijk      ";"WK051208            ";"    50.7";"    45.6";"     5.5";"    43.3"
"328994";"80200";"MW00000";"BU05120800";"2020JJ00";"Buurt     ";"BU05120800          ";"    50.7";"    45.6";"     5.5";"    43.3"
"328997";"80200";"MW00000";"WK051209  ";"2020JJ00";"Wijk      ";"WK051209            ";"       .";"       .";"       .";"       ."
"329000";"80200";"MW00000";"BU05120900";"2020JJ00";"Buurt     ";"BU05120900          ";"       .";"       .";"       .";"       ."
"329003";"80200";"MW00000";"WK051210  ";"2020JJ00";"Wijk      ";"WK051210            ";"       .";"       .";"       .";"       ."
"329006";"80200";"MW00000";"BU05121000";"2020JJ00";"Buurt     ";"BU05121000          ";"       .";"       .";"       .";"       ."
"329009";"80200";"MW00000";"WK051211  ";"2020JJ00";"Wijk      ";"WK051211            ";"    48.1";"    48.2";"     8.3";"    45.9"
"329012";"80200";"MW00000";"BU05121105";"2020JJ00";"Buurt     ";"BU05121105          ";"    49.5";"    49.5";"     8.9";"    47.5"
"329015";"80200";"MW00000";"BU05121106";"2020JJ00";"Buurt     ";"BU05121106          ";"    48.5";"    49.2";"     8.9";"    46.6"
"329018";"80200";"MW00000";"BU05121107";"2020JJ00";"Buurt     ";"BU05121107          ";"    45.6";"    45.6";"     7.0";"    43.4"
"329021";"80200";"MW00000";"BU05121108";"2020JJ00";"Buurt     ";"BU05121108          ";"    41.3";"    37.7";"     3.9";"    33.1"
"329024";"80200";"MW00000";"WK051212  ";"2020JJ00";"Wijk      ";"WK051212            ";"    41.6";"    42.1";"     5.4";"    40.6"
"329027";"80200";"MW00000";"BU05121200";"2020JJ00";"Buurt     ";"BU05121200          ";"    41.6";"    42.1";"     5.4";"    40.6"
"329030";"80200";"MW00000";"WK051213  ";"2020JJ00";"Wijk      ";"WK051213            ";"    43.9";"    40.8";"     5.0";"    39.4"
"329033";"80200";"MW00000";"BU05121300";"2020JJ00";"Buurt     ";"BU05121300          ";"    43.9";"    40.8";"     5.0";"    39.4"
"329036";"80200";"MW00000";"WK051214  ";"2020JJ00";"Wijk      ";"WK051214            ";"       .";"       .";"       .";"       ."
"329039";"80200";"MW00000";"BU05121409";"2020JJ00";"Buurt     ";"BU05121409          ";"       .";"       .";"       .";"       ."
"329042";"80200";"MW00000";"BU05121410";"2020JJ00";"Buurt     ";"BU05121410          ";"       .";"       .";"       .";"       ."
"329045";"80200";"MW00000";"BU05121411";"2020JJ00";"Buurt     ";"BU05121411          ";"       .";"       .";"       .";"       ."
"329048";"80200";"MW00000";"WK051215  ";"2020JJ00";"Wijk      ";"WK051215            ";"       .";"       .";"       .";"       ."
"329051";"80200";"MW00000";"BU05121500";"2020JJ00";"Buurt     ";"BU05121500          ";"       .";"       .";"       .";"       ."
"329054";"80200";"MW00000";"WK051216  ";"2020JJ00";"Wijk      ";"WK051216            ";"    48.2";"    46.9";"     6.0";"    45.2"
"329057";"80200";"MW00000";"BU05121600";"2020JJ00";"Buurt     ";"BU05121600          ";"    48.2";"    46.9";"     6.0";"    45.2"
"329060";"80200";"MW00000";"WK051217  ";"2020JJ00";"Wijk      ";"WK051217            ";"       .";"       .";"       .";"       ."
"329063";"80200";"MW00000";"BU05121700";"2020JJ00";"Buurt     ";"BU05121700          ";"       .";"       .";"       .";"       ."
"329066";"80200";"MW00000";"WK051218  ";"2020JJ00";"Wijk      ";"WK051218            ";"    39.7";"    51.5";"     7.6";"    48.2"
"329069";"80200";"MW00000";"BU05121800";"2020JJ00";"Buurt     ";"BU05121800          ";"    39.7";"    51.5";"     7.6";"    48.2"
"329072";"80200";"MW00000";"WK051219  ";"2020JJ00";"Wijk      ";"WK051219            ";"       .";"       .";"       .";"       ."
"329075";"80200";"MW00000";"BU05121900";"2020JJ00";"Buurt     ";"BU05121900          ";"       .";"       .";"       .";"       ."
"329078";"80200";"MW00000";"WK051220  ";"2020JJ00";"Wijk      ";"WK051220            ";"       .";"       .";"       .";"       ."
"329081";"80200";"MW00000";"BU05122000";"2020JJ00";"Buurt     ";"BU05122000          ";"       .";"       .";"       .";"       ."
"329084";"80200";"MW00000";"WK051221  ";"2020JJ00";"Wijk      ";"WK051221            ";"       .";"       .";"       .";"       ."
"329087";"80200";"MW00000";"BU05122100";"2020JJ00";"Buurt     ";"BU05122100          ";"       .";"       .";"       .";"       ."
"329090";"80200";"MW00000";"GM0513    ";"2020JJ00";"Gemeente  ";"GM0513              ";"    49.9";"    48.7";"     8.6";"    46.2"
"329093";"80200";"MW00000";"WK051301  ";"2020JJ00";"Wijk      ";"WK051301            ";"    50.0";"    49.9";"     9.8";"    47.3"
"329096";"80200";"MW00000";"BU05130100";"2020JJ00";"Buurt     ";"BU05130100          ";"    53.6";"    53.8";"    11.8";"    50.9"
"329099";"80200";"MW00000";"BU05130101";"2020JJ00";"Buurt     ";"BU05130101          ";"    51.0";"    50.8";"    10.2";"    47.8"
"329102";"80200";"MW00000";"BU05130102";"2020JJ00";"Buurt     ";"BU05130102          ";"    47.2";"    42.0";"     6.2";"    40.2"
